Année,Province/Territoires,CategoryID,Catégories,Rollup,CO2,CH4,CH4eq,N2O,N2Oeq,HFCs,PFCs,SF6,NF3,CO2E,Unit
2013,Yukon,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2013,Territoires du Nord-Ouest ,610,Évacuation des déchets solides,FALSE,0,0.251372506,6.284312658,0,0,0,0,0,0,6.284312658,kt
2013,Territoires du Nord-Ouest ,620,Traitement biologique des déchets solides,FALSE,0,0.000402528,0.0100632,2.41517E-05,0.007197201,0,0,0,0,0.017260401,kt
2013,Territoires du Nord-Ouest ,630,Traitement et rejet des eaux usées,FALSE,0,0.070222977,1.755574415,0.001929092,0.574869386,0,0,0,0,2.330443801,kt
2013,Territoires du Nord-Ouest ,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,4.84114E-07,1.21029E-05,4.84114E-07,0.000144266,0,0,0,0,0.000156369,kt
2013,Nunavut,610,Évacuation des déchets solides,FALSE,0,0.203369793,5.084244819,0,0,0,0,0,0,5.084244819,kt
2013,Nunavut,620,Traitement biologique des déchets solides,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2013,Nunavut,630,Traitement et rejet des eaux usées,FALSE,0,0.008097733,0.202443329,0.001560708,0.465090911,0,0,0,0,0.66753424,kt
2013,Nunavut,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,7.63399E-06,0.00019085,7.63399E-06,0.002274928,0,0,0,0,0.002465778,kt
2014,Canada,610,Évacuation des déchets solides,FALSE,0,667.8155731,16695.38933,0,0,0,0,0,0,16695.38933,kt
2014,Canada,620,Traitement biologique des déchets solides,FALSE,0,10.74441532,268.610383,0.644664919,192.1101459,0,0,0,0,460.7205289,kt
2014,Canada,630,Traitement et rejet des eaux usées,FALSE,0,27.27856416,681.964104,1.566055604,466.6845701,0,0,0,0,1148.648674,kt
2014,Canada,640,Incinération et combustion à l’air libre de déchets ,FALSE,192.516749,1.987543004,49.68857511,0.543633029,162.0026427,0,0,0,0,404.2079668,kt
2014,Terre-Neuve-et-Labrador and Labrador,610,Évacuation des déchets solides,FALSE,0,20.46216167,511.5540418,0,0,0,0,0,0,511.5540418,kt
2014,Terre-Neuve-et-Labrador and Labrador,620,Traitement biologique des déchets solides,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2014,Terre-Neuve-et-Labrador and Labrador,630,Traitement et rejet des eaux usées,FALSE,0,0.617497497,15.43743743,0.023286162,6.939276162,0,0,0,0,22.37671359,kt
2014,Terre-Neuve-et-Labrador and Labrador,640,Incinération et combustion à l’air libre de déchets ,FALSE,0.19913523,0.04788,1.197,0.00004788,0.01426824,0,0,0,0,1.41040347,kt
2014,l'Île-du-Prince-Édouard,610,Évacuation des déchets solides,FALSE,0,2.026797316,50.6699329,0,0,0,0,0,0,50.6699329,kt
2014,l'Île-du-Prince-Édouard,620,Traitement biologique des déchets solides,FALSE,0,0.08142,2.0355,0.0048852,1.4557896,0,0,0,0,3.4912896,kt
2014,l'Île-du-Prince-Édouard,630,Traitement et rejet des eaux usées,FALSE,0,0.385055364,9.62638409,0.006430527,1.916296952,0,0,0,0,11.54268104,kt
2014,l'Île-du-Prince-Édouard,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0.0000003,0.0000075,0.0000003,0.0000894,0,0,0,0,0.0000969,kt
2014,Nouvelle-Écosse,610,Évacuation des déchets solides,FALSE,0,16.4082311,410.2057774,0,0,0,0,0,0,410.2057774,kt
2014,Nouvelle-Écosse,620,Traitement biologique des déchets solides,FALSE,0,0.605692,15.1423,0.03634152,10.82977296,0,0,0,0,25.97207296,kt
2014,Nouvelle-Écosse,630,Traitement et rejet des eaux usées,FALSE,0,1.581795529,39.54488822,0.04152349,12.37400017,0,0,0,0,51.91888839,kt
2014,Nouvelle-Écosse,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2014,Nouveau-Brunswick,610,Évacuation des déchets solides,FALSE,0,19.07628964,476.9072409,0,0,0,0,0,0,476.9072409,kt
2014,Nouveau-Brunswick,620,Traitement biologique des déchets solides,FALSE,0,0.374792,9.3698,0.02248752,6.70128096,0,0,0,0,16.07108096,kt
2014,Nouveau-Brunswick,630,Traitement et rejet des eaux usées,FALSE,0,1.649300071,41.23250176,0.033259901,9.911450567,0,0,0,0,51.14395233,kt
2014,Nouveau-Brunswick,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0.0000004,0.00001,0.0001,0.0298,0,0,0,0,0.02981,kt
2014,Québec,610,Évacuation des déchets solides,FALSE,0,131.6137624,3290.344061,0,0,0,0,0,0,3290.344061,kt
2014,Québec,620,Traitement biologique des déchets solides,FALSE,0,1.690764,42.2691,0.10144584,30.23086032,0,0,0,0,72.49996032,kt
2014,Québec,630,Traitement et rejet des eaux usées,FALSE,0,6.619003392,165.4750848,0.361841151,107.828663,0,0,0,0,273.3037478,kt
2014,Québec,640,Incinération et combustion à l’air libre de déchets ,FALSE,11.60298588,1.1968675,29.9216875,0.12275923,36.58225054,0,0,0,0,78.10692392,kt
2014,Ontario,610,Évacuation des déchets solides,FALSE,0,224.4263443,5610.658607,0,0,0,0,0,0,5610.658607,kt
2014,Ontario,620,Traitement biologique des déchets solides,FALSE,0,4.613816,115.3454,0.27682896,82.49503008,0,0,0,0,197.8404301,kt
2014,Ontario,630,Traitement et rejet des eaux usées,FALSE,0,8.362192455,209.0548114,0.602901264,179.6645768,0,0,0,0,388.7193882,kt
2014,Ontario,640,Incinération et combustion à l’air libre de déchets ,FALSE,155.62965,0.740196546,18.50491365,0.372441831,110.9876656,0,0,0,0,285.1222292,kt
2014,Manitoba,610,Évacuation des déchets solides,FALSE,0,26.91675598,672.9188994,0,0,0,0,0,0,672.9188994,kt
2014,Manitoba,620,Traitement biologique des déchets solides,FALSE,0,0.192072,4.8018,0.01152432,3.43424736,0,0,0,0,8.23604736,kt
2014,Manitoba,630,Traitement et rejet des eaux usées,FALSE,0,1.209849816,30.24624539,0.056450254,16.82217566,0,0,0,0,47.06842104,kt
2014,Manitoba,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,5.74383E-06,0.000143596,5.74383E-06,0.001711661,0,0,0,0,0.001855257,kt
2014,Saskatchewan,610,Évacuation des déchets solides,FALSE,0,26.22027692,655.506923,0,0,0,0,0,0,655.506923,kt
2014,Saskatchewan,620,Traitement biologique des déchets solides,FALSE,0,0.125788,3.1447,0.00754728,2.24908944,0,0,0,0,5.39378944,kt
2014,Saskatchewan,630,Traitement et rejet des eaux usées,FALSE,0,0.784904815,19.62262037,0.049386965,14.71731556,0,0,0,0,34.33993593,kt
2014,Saskatchewan,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,2.38262E-06,5.95656E-05,2.38262E-06,0.000710022,0,0,0,0,0.000769587,kt
2014,Alberta,610,Évacuation des déchets solides,FALSE,0,64.21647639,1605.41191,0,0,0,0,0,0,1605.41191,kt
2014,Alberta,620,Traitement biologique des déchets solides,FALSE,0,1.023356,25.5839,0.06140136,18.29760528,0,0,0,0,43.88150528,kt
2014,Alberta,630,Traitement et rejet des eaux usées,FALSE,0,2.526404545,63.16011363,0.181059375,53.95569378,0,0,0,0,117.1158074,kt
2014,Alberta,640,Incinération et combustion à l’air libre de déchets ,FALSE,25.08497788,0.002581872,0.064546799,0.048267402,14.3836858,0,0,0,0,39.53321048,kt
2014,Colombie-Britannique,610,Évacuation des déchets solides,FALSE,0,135.8315003,3395.787508,0,0,0,0,0,0,3395.787508,kt
2014,Colombie-Britannique,620,Traitement biologique des déchets solides,FALSE,0,2.027168,50.6792,0.12163008,36.24576384,0,0,0,0,86.92496384,kt
2014,Colombie-Britannique,630,Traitement et rejet des eaux usées,FALSE,0,3.286231835,82.15579588,0.204771256,61.0218344,0,0,0,0,143.1776303,kt
2014,Colombie-Britannique,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2014,Yukon,610,Évacuation des déchets solides,FALSE,0,0.148075545,3.701888625,0,0,0,0,0,0,3.701888625,kt
2014,Yukon,620,Traitement biologique des déchets solides,FALSE,0,0.008896,0.2224,0.00053376,0.15906048,0,0,0,0,0.38146048,kt
2014,Yukon,630,Traitement et rejet des eaux usées,FALSE,0,0.177769431,4.444235766,0.001622538,0.483516464,0,0,0,0,4.92775223,kt
2014,Yukon,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2014,Territoires du Nord-Ouest ,610,Évacuation des déchets solides,FALSE,0,0.257328601,6.433215026,0,0,0,0,0,0,6.433215026,kt
2014,Territoires du Nord-Ouest ,620,Traitement biologique des déchets solides,FALSE,0,0.00065132,0.016283,3.90792E-05,0.011645602,0,0,0,0,0.027928602,kt
2014,Territoires du Nord-Ouest ,630,Traitement et rejet des eaux usées,FALSE,0,0.070374133,1.759353319,0.001933235,0.576103885,0,0,0,0,2.335457204,kt
2014,Territoires du Nord-Ouest ,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,4.85154E-07,1.21288E-05,4.85154E-07,0.000144576,0,0,0,0,0.000156705,kt
2014,Nunavut,610,Évacuation des déchets solides,FALSE,0,0.211572951,5.289323782,0,0,0,0,0,0,5.289323782,kt
2014,Nunavut,620,Traitement biologique des déchets solides,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2014,Nunavut,630,Traitement et rejet des eaux usées,FALSE,0,0.008185277,0.204631933,0.001589486,0.473666739,0,0,0,0,0.678298672,kt
2014,Nunavut,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,7.77475E-06,0.000194369,7.77475E-06,0.002316876,0,0,0,0,0.002511245,kt
2015,Canada,610,Évacuation des déchets solides,FALSE,0,669.2495785,16731.23946,0,0,0,0,0,0,16731.23946,kt
2015,Canada,620,Traitement biologique des déchets solides,FALSE,0,10.56284044,264.071011,0.633770426,188.8635871,0,0,0,0,452.9345981,kt
2015,Canada,630,Traitement et rejet des eaux usées,FALSE,0,27.78958489,694.7396224,1.579151773,470.5872284,0,0,0,0,1165.326851,kt
2015,Canada,640,Incinération et combustion à l’air libre de déchets ,FALSE,215.4571173,2.059448813,51.48622033,0.596782112,177.8410694,0,0,0,0,444.784407,kt
2015,Terre-Neuve-et-Labrador and Labrador,610,Évacuation des déchets solides,FALSE,0,20.681385,517.0346249,0,0,0,0,0,0,517.0346249,kt
2015,Terre-Neuve-et-Labrador and Labrador,620,Traitement biologique des déchets solides,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Terre-Neuve-et-Labrador and Labrador,630,Traitement et rejet des eaux usées,FALSE,0,0.615527101,15.38817753,0.023305068,6.944910205,0,0,0,0,22.33308773,kt
2015,Terre-Neuve-et-Labrador and Labrador,640,Incinération et combustion à l’air libre de déchets ,FALSE,0.19913523,0.04788,1.197,0.00004788,0.01426824,0,0,0,0,1.41040347,kt
2015,l'Île-du-Prince-Édouard,610,Évacuation des déchets solides,FALSE,0,1.985034126,49.62585316,0,0,0,0,0,0,49.62585316,kt
2015,l'Île-du-Prince-Édouard,620,Traitement biologique des déchets solides,FALSE,0,0.08142,2.0355,0.0048852,1.4557896,0,0,0,0,3.4912896,kt
2015,l'Île-du-Prince-Édouard,630,Traitement et rejet des eaux usées,FALSE,0,0.416174933,10.40437331,0.006469132,1.927801431,0,0,0,0,12.33217475,kt
2015,l'Île-du-Prince-Édouard,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0.0000003,0.0000075,0.0000003,0.0000894,0,0,0,0,0.0000969,kt
2015,Nouvelle-Écosse,610,Évacuation des déchets solides,FALSE,0,14.84694438,371.1736095,0,0,0,0,0,0,371.1736095,kt
2015,Nouvelle-Écosse,620,Traitement biologique des déchets solides,FALSE,0,0.616052,15.4013,0.03696312,11.01500976,0,0,0,0,26.41630976,kt
2015,Nouvelle-Écosse,630,Traitement et rejet des eaux usées,FALSE,0,1.722703116,43.06757791,0.041494228,12.36527988,0,0,0,0,55.43285779,kt
2015,Nouvelle-Écosse,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nouveau-Brunswick,610,Évacuation des déchets solides,FALSE,0,19.1428124,478.5703101,0,0,0,0,0,0,478.5703101,kt
2015,Nouveau-Brunswick,620,Traitement biologique des déchets solides,FALSE,0,0.383312,9.5828,0.02299872,6.85361856,0,0,0,0,16.43641856,kt
2015,Nouveau-Brunswick,630,Traitement et rejet des eaux usées,FALSE,0,1.690117268,42.2529317,0.033226584,9.901522043,0,0,0,0,52.15445374,kt
2015,Nouveau-Brunswick,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,6.66E-08,0.000001665,0.00001665,0.0049617,0,0,0,0,0.004963365,kt
2015,Québec,610,Évacuation des déchets solides,FALSE,0,135.8785884,3396.964709,0,0,0,0,0,0,3396.964709,kt
2015,Québec,620,Traitement biologique des déchets solides,FALSE,0,1.381382,34.53455,0.08288292,24.69911016,0,0,0,0,59.23366016,kt
2015,Québec,630,Traitement et rejet des eaux usées,FALSE,0,6.551971682,163.799292,0.36379695,108.411491,0,0,0,0,272.210783,kt
2015,Québec,640,Incinération et combustion à l’air libre de déchets ,FALSE,10.36593204,1.2095364,30.23841,0.12398777,36.94835546,0,0,0,0,77.5526975,kt
2015,Ontario,610,Évacuation des déchets solides,FALSE,0,221.2570232,5531.425579,0,0,0,0,0,0,5531.425579,kt
2015,Ontario,620,Traitement biologique des déchets solides,FALSE,0,4.574114,114.35285,0.27444684,81.78515832,0,0,0,0,196.1380083,kt
2015,Ontario,630,Traitement et rejet des eaux usées,FALSE,0,8.514469617,212.8617404,0.607712514,181.0983291,0,0,0,0,393.9600696,kt
2015,Ontario,640,Incinération et combustion à l’air libre de déchets ,FALSE,171.89205,0.798604973,19.96512434,0.409415433,122.005799,0,0,0,0,313.8629734,kt
2015,Manitoba,610,Évacuation des déchets solides,FALSE,0,27.38757602,684.6894005,0,0,0,0,0,0,684.6894005,kt
2015,Manitoba,620,Traitement biologique des déchets solides,FALSE,0,0.199684,4.9921,0.01198104,3.57034992,0,0,0,0,8.56244992,kt
2015,Manitoba,630,Traitement et rejet des eaux usées,FALSE,0,1.205641439,30.14103598,0.057089715,17.01273502,0,0,0,0,47.15377099,kt
2015,Manitoba,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,5.82139E-06,0.000145535,5.82139E-06,0.001734774,0,0,0,0,0.001880309,kt
2015,Saskatchewan,610,Évacuation des déchets solides,FALSE,0,26.38249995,659.5624988,0,0,0,0,0,0,659.5624988,kt
2015,Saskatchewan,620,Traitement biologique des déchets solides,FALSE,0,0.125552,3.1388,0.00753312,2.24486976,0,0,0,0,5.38366976,kt
2015,Saskatchewan,630,Traitement et rejet des eaux usées,FALSE,0,0.808685769,20.21714423,0.049850189,14.85535618,0,0,0,0,35.07250041,kt
2015,Saskatchewan,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,2.40103E-06,6.00258E-05,2.40103E-06,0.000715508,0,0,0,0,0.000775533,kt
2015,Alberta,610,Évacuation des déchets solides,FALSE,0,64.89480306,1622.370077,0,0,0,0,0,0,1622.370077,kt
2015,Alberta,620,Traitement biologique des déchets solides,FALSE,0,0.99054,24.7635,0.0594324,17.7108552,0,0,0,0,42.4743552,kt
2015,Alberta,630,Traitement et rejet des eaux usées,FALSE,0,2.547545737,63.68864343,0.184105122,54.86332629,0,0,0,0,118.5519697,kt
2015,Alberta,640,Incinération et combustion à l’air libre de déchets ,FALSE,33,0.003410471,0.085261763,0.063297476,18.8626479,0,0,0,0,51.94790966,kt
2015,Colombie-Britannique,610,Évacuation des déchets solides,FALSE,0,136.1573475,3403.933688,0,0,0,0,0,0,3403.933688,kt
2015,Colombie-Britannique,620,Traitement biologique des déchets solides,FALSE,0,2.198172,54.9543,0.13189032,39.30331536,0,0,0,0,94.25761536,kt
2015,Colombie-Britannique,630,Traitement et rejet des eaux usées,FALSE,0,3.458148526,86.45371315,0.206897078,61.65532936,0,0,0,0,148.1090425,kt
2015,Colombie-Britannique,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Yukon,610,Évacuation des déchets solides,FALSE,0,0.152292546,3.80731364,0,0,0,0,0,0,3.80731364,kt
2015,Yukon,620,Traitement biologique des déchets solides,FALSE,0,0.011156,0.2789,0.00066936,0.19946928,0,0,0,0,0.47836928,kt
2015,Yukon,630,Traitement et rejet des eaux usées,FALSE,0,0.180253332,4.506333291,0.00164334,0.489715225,0,0,0,0,4.996048516,kt
2015,Yukon,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Territoires du Nord-Ouest ,610,Évacuation des déchets solides,FALSE,0,0.264375888,6.60939721,0,0,0,0,0,0,6.60939721,kt
2015,Territoires du Nord-Ouest ,620,Traitement biologique des déchets solides,FALSE,0,0.00145644,0.036411,8.73864E-05,0.026041147,0,0,0,0,0.062452147,kt
2015,Territoires du Nord-Ouest ,630,Traitement et rejet des eaux usées,FALSE,0,0.070111641,1.752791016,0.001948527,0.580661025,0,0,0,0,2.333452041,kt
2015,Territoires du Nord-Ouest ,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,4.88991E-07,1.22248E-05,4.88991E-07,0.000145719,0,0,0,0,0.000157944,kt
2015,Nunavut,610,Évacuation des déchets solides,FALSE,0,0.218896108,5.472402702,0,0,0,0,0,0,5.472402702,kt
2015,Nunavut,620,Traitement biologique des déchets solides,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Nunavut,630,Traitement et rejet des eaux usées,FALSE,0,0.008234735,0.205868383,0.001613328,0.480771674,0,0,0,0,0.686640057,kt
2015,Nunavut,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,7.89137E-06,0.000197284,7.89137E-06,0.002351629,0,0,0,0,0.002548913,kt
2016,Canada,610,Évacuation des déchets solides,FALSE,0,666.2708568,16656.77142,0,0,0,0,0,0,16656.77142,kt
2016,Canada,620,Traitement biologique des déchets solides,FALSE,0,10.38064907,259.5162268,0.622838944,185.6060054,0,0,0,0,445.1222322,kt
2016,Canada,630,Traitement et rejet des eaux usées,FALSE,0,28.00179668,700.0449169,1.598194179,476.2618655,0,0,0,0,1176.306782,kt
2016,Canada,640,Incinération et combustion à l’air libre de déchets ,FALSE,209.1585151,1.984596597,49.61491492,0.576648586,171.8412785,0,0,0,0,430.6147085,kt
2016,Terre-Neuve-et-Labrador and Labrador,610,Évacuation des déchets solides,FALSE,0,20.96606477,524.1516194,0,0,0,0,0,0,524.1516194,kt
2016,Terre-Neuve-et-Labrador and Labrador,620,Traitement biologique des déchets solides,FALSE,0,0.001604,0.0401,0.00009624,0.02867952,0,0,0,0,0.06877952,kt
2016,Terre-Neuve-et-Labrador and Labrador,630,Traitement et rejet des eaux usées,FALSE,0,0.613466542,15.33666355,0.023370733,6.964478326,0,0,0,0,22.30114188,kt
2016,Terre-Neuve-et-Labrador and Labrador,640,Incinération et combustion à l’air libre de déchets ,FALSE,0.09193495,0.02322,0.5805,0.00002322,0.00691956,0,0,0,0,0.67935451,kt
2016,l'Île-du-Prince-Édouard,610,Évacuation des déchets solides,FALSE,0,1.946288326,48.65720815,0,0,0,0,0,0,48.65720815,kt
2016,l'Île-du-Prince-Édouard,620,Traitement biologique des déchets solides,FALSE,0,0.081936,2.0484,0.00491616,1.46501568,0,0,0,0,3.51341568,kt
2016,l'Île-du-Prince-Édouard,630,Traitement et rejet des eaux usées,FALSE,0,0.422068682,10.55171705,0.006587285,1.963010917,0,0,0,0,12.51472797,kt
2016,l'Île-du-Prince-Édouard,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0.0000003,0.0000075,0.0000003,0.0000894,0,0,0,0,0.0000969,kt
2016,Nouvelle-Écosse,610,Évacuation des déchets solides,FALSE,0,14.40021117,360.0052793,0,0,0,0,0,0,360.0052793,kt
2016,Nouvelle-Écosse,620,Traitement biologique des déchets solides,FALSE,0,0.626412,15.6603,0.03758472,11.20024656,0,0,0,0,26.86054656,kt
2016,Nouvelle-Écosse,630,Traitement et rejet des eaux usées,FALSE,0,1.725146963,43.12867407,0.041805937,12.45816936,0,0,0,0,55.58684343,kt
2016,Nouvelle-Écosse,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Nouveau-Brunswick,610,Évacuation des déchets solides,FALSE,0,15.90551745,397.6379363,0,0,0,0,0,0,397.6379363,kt
2016,Nouveau-Brunswick,620,Traitement biologique des déchets solides,FALSE,0,0.391832,9.7958,0.02350992,7.00595616,0,0,0,0,16.80175616,kt
2016,Nouveau-Brunswick,630,Traitement et rejet des eaux usées,FALSE,0,1.690581311,42.26453277,0.033378186,9.946699452,0,0,0,0,52.21123222,kt
2016,Nouveau-Brunswick,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Québec,610,Évacuation des déchets solides,FALSE,0,146.8841765,3672.104413,0,0,0,0,0,0,3672.104413,kt
2016,Québec,620,Traitement biologique des déchets solides,FALSE,0,1.072,26.8,0.06432,19.16736,0,0,0,0,45.96736,kt
2016,Québec,630,Traitement et rejet des eaux usées,FALSE,0,6.572582442,164.3145611,0.366748606,109.2910846,0,0,0,0,273.6056456,kt
2016,Québec,640,Incinération et combustion à l’air libre de déchets ,FALSE,12.0668101,1.2101356,30.25339,0.12413757,36.99299586,0,0,0,0,79.31319596,kt
2016,Ontario,610,Évacuation des déchets solides,FALSE,0,210.5508891,5263.772228,0,0,0,0,0,0,5263.772228,kt
2016,Ontario,620,Traitement biologique des déchets solides,FALSE,0,4.534412,113.3603,0.27206472,81.07528656,0,0,0,0,194.4355866,kt
2016,Ontario,630,Traitement et rejet des eaux usées,FALSE,0,8.581986661,214.5496665,0.615941464,183.5505562,0,0,0,0,398.1002228,kt
2016,Ontario,640,Incinération et combustion à l’air libre de déchets ,FALSE,166.68927,0.703539052,17.58847631,0.389758537,116.1480439,0,0,0,0,300.4257902,kt
2016,Manitoba,610,Évacuation des déchets solides,FALSE,0,27.81434878,695.3587196,0,0,0,0,0,0,695.3587196,kt
2016,Manitoba,620,Traitement biologique des déchets solides,FALSE,0,0.207296,5.1824,0.01243776,3.70645248,0,0,0,0,8.88885248,kt
2016,Manitoba,630,Traitement et rejet des eaux usées,FALSE,0,1.245278791,31.13196977,0.058089804,17.31076145,0,0,0,0,48.44273122,kt
2016,Manitoba,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,5.90604E-06,0.000147651,5.90604E-06,0.001759999,0,0,0,0,0.001907649,kt
2016,Saskatchewan,610,Évacuation des déchets solides,FALSE,0,26.41173592,660.293398,0,0,0,0,0,0,660.293398,kt
2016,Saskatchewan,620,Traitement biologique des déchets solides,FALSE,0,0.125316,3.1329,0.00751896,2.24065008,0,0,0,0,5.37355008,kt
2016,Saskatchewan,630,Traitement et rejet des eaux usées,FALSE,0,0.79023673,19.75591826,0.050618687,15.08436887,0,0,0,0,34.84028712,kt
2016,Saskatchewan,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,2.43157E-06,6.07893E-05,2.43157E-06,0.000724608,0,0,0,0,0.000785398,kt
2016,Alberta,610,Évacuation des déchets solides,FALSE,0,65.41113898,1635.278474,0,0,0,0,0,0,1635.278474,kt
2016,Alberta,620,Traitement biologique des déchets solides,FALSE,0,0.957724,23.9431,0.05746344,17.12410512,0,0,0,0,41.06720512,kt
2016,Alberta,630,Traitement et rejet des eaux usées,FALSE,0,2.604805724,65.1201431,0.186698618,55.6361883,0,0,0,0,120.7563314,kt
2016,Alberta,640,Incinération et combustion à l’air libre de déchets ,FALSE,30.3105,0.029720399,0.743009983,0.060878634,18.14183294,0,0,0,0,49.19534292,kt
2016,Colombie-Britannique,610,Évacuation des déchets solides,FALSE,0,135.3269669,3383.174174,0,0,0,0,0,0,3383.174174,kt
2016,Colombie-Britannique,620,Traitement biologique des déchets solides,FALSE,0,2.369176,59.2294,0.14215056,42.36086688,0,0,0,0,101.5902669,kt
2016,Colombie-Britannique,630,Traitement et rejet des eaux usées,FALSE,0,3.492351323,87.30878308,0.209671704,62.48216786,0,0,0,0,149.7909509,kt
2016,Colombie-Britannique,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0.0179644,0.44911,0.00183348,0.54637704,0,0,0,0,0.99548704,kt
2016,Yukon,610,Évacuation des déchets solides,FALSE,0,0.156396918,3.909922951,0,0,0,0,0,0,3.909922951,kt
2016,Yukon,620,Traitement biologique des déchets solides,FALSE,0,0.011008,0.2752,0.00066048,0.19682304,0,0,0,0,0.47202304,kt
2016,Yukon,630,Traitement et rejet des eaux usées,FALSE,0,0.18425781,4.606445246,0.001678464,0.5001822,0,0,0,0,5.106627446,kt
2016,Yukon,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Territoires du Nord-Ouest ,610,Évacuation des déchets solides,FALSE,0,0.271170114,6.779252854,0,0,0,0,0,0,6.779252854,kt
2016,Territoires du Nord-Ouest ,620,Traitement biologique des déchets solides,FALSE,0,0.001933072,0.0483268,0.000115984,0.034563327,0,0,0,0,0.082890127,kt
2016,Territoires du Nord-Ouest ,630,Traitement et rejet des eaux usées,FALSE,0,0.070750979,1.768774486,0.001966287,0.585953611,0,0,0,0,2.354728097,kt
2016,Territoires du Nord-Ouest ,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,4.93449E-07,1.23362E-05,4.93449E-07,0.000147048,0,0,0,0,0.000159384,kt
2016,Nunavut,610,Évacuation des déchets solides,FALSE,0,0.225951797,5.648794929,0,0,0,0,0,0,5.648794929,kt
2016,Nunavut,620,Traitement biologique des déchets solides,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Nunavut,630,Traitement et rejet des eaux usées,FALSE,0,0.008282717,0.207067932,0.001638404,0.488244332,0,0,0,0,0.695312265,kt
2016,Nunavut,640,Incinération et combustion à l’air libre de déchets ,FALSE,0,8.01403E-06,0.000200351,8.01403E-06,0.00238818,0,0,0,0,0.002588531,kt
2017,Canada,610,Évacuation des déchets solides,FALSE,0,668.1813043,16704.53261,0,0,0,0,0,0,16704.53261,kt
2017,Canada,620,Traitement biologique des déchets solides,FALSE,0,10.37864748,259.4661869,0.622718849,185.5702169,0,0,0,0,445.0364038,kt
2017,Canada,630,Traitement et rejet des eaux usées,FALSE,0,28.22240746,705.5601866,1.617738459,482.0860608,0,0,0,0,1187.646247,kt
2017,Canada,640,Incinération et combustion à l’air libre de déchets ,FALSE,210.0969496,2.016794796,50.4198699,0.580115337,172.8743705,0,0,0,0,433.39119,kt
2017,Terre-Neuve-et-Labrador and Labrador,610,Évacuation des déchets solides,FALSE,0,21.11729821,527.9324551,0,0,0,0,0,0,527.9324551,kt
2017,Terre-Neuve-et-Labrador and Labrador,620,Traitement biologique des déchets solides,FALSE,0,0.001604,0.0401,0.00009624,0.02867952,0,0,0,0,0.06877952,kt
2017,Terre-Neuve-et-Labrador and Labrador,630,Traitement et rejet des eaux usées,FALSE,0,0.602705508,15.06763771,0.023305156,6.944936471,0,0,0,0,22.01257418,kt
2017,Terre-Neuve-et-Labrador and Labrador,640,Incinération et combustion à l’air libre de déchets ,FALSE,0.09193495,0.02322,0.5805,0.00002322,0.00691956,0,0,0,0,0.67935451,kt
2017,l'Île-du-Prince-Édouard,610,Évacuation des déchets solides,FALSE,0,1.914238154,47.85595384,0,0,0,0,0,0,47.85595384,kt
2017,l'Île-du-Prince-Édouard,620,Traitement biologique des déchets solides,FALSE,0,0.080312,2.0078,0.00481872,1.43597856,0,0,0,0,3.44377856,kt
